-0.9917620907988955,-0.06049260089006056,0.03568561682361893,-0.02580995464580617,0.02017379679530952,0.016357784815454926,0.0134611156867679,-0.011016858078924482,-0.008603820756116903,-0.09878170759095027
0.08430656931540052,-0.9703269324252524,0.1139352471511388,-0.06460121989320065,0.04550800901566569,0.03481737539420525,0.027604591083429966,-0.022011744884106316,-0.016859417670134907,-0.17143363026423103
0.053116218311286864,0.1725239711505342,0.9388807236786411,-0.15029246790639259,0.08421641246602503,0.058290895263987896,0.04367149145258703,-0.03357198958013417,-0.025056118521202014,-0.22175885146099367
0.04156677437157742,0.09549090321074284,-0.25345359084038704,-0.8984498597398591,0.175884478301127,0.09808427326444721,0.06671253102891456,-0.048525630462124214,-0.03492746855459164,-0.26291009196898985
0.035209777099081435,0.07066676520767305,-0.1289810466781641,0.33375908917318237,0.8489801490478613,0.19245535063920816,0.10670094345690614,-0.07068744193942639,-0.04818707907550912,-0.2987056813059601
0.031067168283510808,0.05798426812269539,-0.09192504964114698,0.15852457063804393,-0.4158647646792183,0.7893350439173004,0.20012284420462745,-0.10925063151489928,-0.06801263474801714,-0.3308904889169021
0.02810040954836286,0.05011564125863704,-0.07373301286932274,0.10974082784480498,-0.18505049452370023,-0.5018556287389141,0.7168202402257738,-0.1972883667637484,-0.1022204369562946,-0.360435085961428
0.025843571768933937,0.0446759526962442,-0.06275032989854765,0.08647278744493282,-0.12496296983742822,-0.20855372581990822,-0.5946454586117034,-0.6253674607694826,-0.17782461419388462,-0.3879450295390854
0.024053280775807637,0.04064716408331409,-0.05531329065423318,0.0726899911022233,-0.09700980332164723,-0.1376345449226021,-0.2283495157410289,0.7001041311215033,-0.49752257875438594,-0.41382806911437986
0.02258865560311704,0.037517715541638436,-0.04989502818343092,0.06348981084265021,-0.08070413823834206,-0.1054322055264113,-0.14726438898267805,0.24254262848372446,0.8374048940499987,-0.4383741693761587
