1.0	13.0
1.25	9.0
1.5	9.0
1.75	19.0
2.0	30.0
2.25	44.0
2.5	47.0
2.75	86.0
3.0	109.0
3.25	151.0
3.5	140.0
3.75	162.0
4.0	156.0
4.25	173.0
4.5	173.0
4.75	159.0
5.0	169.0
5.5	342.0
6.0	336.0
6.5	327.0
7.0	313.0
7.5	323.0
8.0	266.0
8.5	235.0
9.0	197.0
9.5	154.0
10.0	162.0
11.0	209.0
12.0	164.0
13.0	193.0
14.0	133.0
15.0	133.0
16.0	128.0
17.0	112.0
18.0	102.0
19.0	80.0
20.0	80.0
22.0	127.0
24.0	100.0
26.0	87.0
28.0	78.0
30.0	55.0
34.0	115.0
40.0	101.0
