Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0004182458685302, 1.0136583908464099
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0001505886615276, 1.0049384060727304
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0001505886615276, 1.0049384060727304
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0037579389474336, 1.1169288249481253
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0004182458685302, 1.0136583908464099
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0004182458685302, 1.0136583908464099
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
Gammma values: 1.0, 1.0004182458685302, 1.0136583908464099
Gammma values: 1.0, 1.324009063413087, 5.0747413727203865
